1066.3827	1014.0399	1418.0793	1526.9787	2138.4971	1262.0036	759.8717	1356.4461	309.1812	1913.0763	0.0000	1138.3892	1448.7967	2456.6436	1747.4991	1517.3925	2157.6886	1757.8197	75.9605	1107.1210	1845.6720	2171.5340	1085.4575	1679.5440	1304.0161	671.7648	1886.7167	1238.2718	259.6247	1652.7516	742.0061	564.5264	2092.5738	1079.8838	1507.5812	2161.1592	1445.9059	1275.5117	1682.1920	1379.0446	1835.3338	2488.0452	1834.8932	1590.3550	1512.0268	1084.1181	2076.4836	1060.3132	1833.1844	568.8207	2292.8868	1690.0568	1138.4595	1471.3276	1582.6247	1692.3717	895.8063	1301.7104	1324.1288	1565.0383	1346.1092	877.0006	1741.4896	2344.5010	1694.0239	2237.2488	273.0018	2042.6713	1824.7060	1411.4974	1372.0776	115.6244	607.8701	2184.0009	1088.3832	450.6995	975.1313	2235.8464	1756.9431	1838.4072	308.0990	588.6697	1633.8057	230.1521	277.5032	788.4795	1272.0853	1188.3316	1734.5158	1764.3310	2210.2029	424.0625	1791.3353	801.9009	1000.2400	1866.1096	1307.8746	1001.2277	1022.7267	1629.6911
372.9799	737.9871	663.7115	794.7440	1074.9530	1016.4964	676.6720	590.0034	858.3105	1004.1061	1138.3892	0.0000	698.5657	1318.2777	654.4226	536.7327	1020.1225	1084.2085	1205.3298	133.6899	766.6453	1035.2053	693.2128	1237.5080	741.0479	478.2322	1222.2872	324.5751	893.3784	514.6591	874.0463	738.2412	962.0359	553.5675	786.6746	1074.0731	632.4634	380.8254	856.9527	888.1363	705.3538	1352.8729	698.6881	518.8111	839.8673	254.5938	949.7084	688.8672	1140.4056	710.2260	1167.0150	561.8060	436.8844	850.3582	1098.0515	718.7767	695.4143	165.7106	896.2751	1050.8801	638.9053	267.0880	1035.2584	1233.3568	1096.1318	1119.9893	984.1240	905.3132	692.8102	273.4026	387.3771	1207.0563	724.5909	1049.2216	792.5478	687.8372	724.5033	1109.1911	966.0047	764.4325	945.6093	734.5434	800.0831	923.4717	894.7234	352.1505	587.5755	544.0312	798.6845	1161.5894	1129.9792	896.3152	1078.9365	815.2748	834.4160	904.3921	174.9571	759.4478	134.5362	592.1900
430.1163	1419.8778	36.6742	98.0816	807.3525	539.5785	1298.9384	113.7805	1142.2771	473.5198	1448.7967	698.5657	0.0000	1369.9380	1076.6397	1132.8283	1081.4250	388.4765	1524.7485	584.2337	1184.7806	1072.7330	1385.5461	570.5436	208.9067	978.3455	1870.0096	1007.2860	1195.1607	799.6049	809.5289	1283.2435	1174.2185	369.1030	88.1192	869.5660	84.0952	1058.2032	1481.7807	296.2431	991.3314	1325.5403	937.9259	479.0376	146.3728	951.6743	1185.9595	1378.6443	450.6318	1252.2496	1096.8400	689.3069	1135.4444	179.3683	435.4595	1277.1132	1356.3720	715.1238	351.7456	1739.3082	102.6937	835.4556	344.6534	1085.5105	1768.7660	1014.4920	1198.9804	989.0854	784.2984	711.6973	352.2059	1552.1266	1288.8483	1210.4776	464.7602	1067.3378	1400.5788	1313.8177	1592.1737	598.8197	1390.9799	1290.9686	1428.9734	1222.3297	1301.8833	868.4699	177.4852	262.0840	1370.2281	463.4350	897.3567	1052.5992	392.2372	1448.8854	1509.7828	1436.9930	731.8716	521.3914	670.4700	1119.6933
1493.2950	1791.1519	1369.4908	1385.3989	669.9284	1909.4965	1883.6000	1368.4005	2172.6024	1093.0714	2456.6436	1318.2777	1369.9380	0.0000	787.2363	1088.1112	307.2621	1490.4026	2523.1195	1364.0649	744.0329	304.4240	1701.8860	1818.0347	1572.0865	1790.9913	1521.0003	1297.2914	2210.0998	804.0560	2064.6213	2009.5711	401.6279	1600.4265	1399.9518	574.3736	1301.8425	1288.0140	1236.3171	1660.9738	639.0649	151.8190	625.8091	947.3484	1460.2743	1418.3998	432.8441	1716.4644	1476.0152	1986.3829	308.5515	784.2716	1462.7713	1520.4174	1722.0003	1012.0079	1827.6458	1155.3995	1721.0593	1661.6946	1426.8090	1581.3640	1436.0669	405.7203	1575.8633	395.4643	2290.6322	420.5235	649.2473	1045.1933	1179.0153	2522.8890	1983.8649	296.6513	1799.6989	2006.1107	1804.4370	315.5456	1287.3651	771.2360	2247.9326	1998.4719	1229.6556	2240.3571	2207.7504	1668.9667	1457.1249	1501.4560	1056.6177	1603.7188	590.4346	2184.2502	1434.7265	1978.6422	1888.4136	977.5178	1150.1035	1826.8599	1438.0056	954.3589
962.5658	1003.9482	1055.2507	1144.6611	901.0888	1551.9878	1109.7252	1010.3034	1491.8586	1103.9511	1747.4991	654.4226	1076.6397	787.2363	0.0000	302.1539	559.1395	1380.8001	1807.3021	752.9475	116.1551	590.5294	914.7267	1641.3778	1219.7528	1077.0984	912.9321	526.5150	1520.1691	283.0636	1517.5645	1252.6807	385.8938	1124.8555	1148.4119	841.4773	992.5447	508.0837	539.1744	1354.0491	190.9476	876.4131	251.2688	616.3927	1215.7845	667.6114	357.5318	929.2303	1407.3820	1232.6110	774.2487	426.3860	680.9178	1256.0080	1510.3410	283.0495	1043.9320	497.6676	1389.5568	941.6666	1075.8927	882.0346	1321.2165	890.3797	893.5726	776.0316	1625.7764	476.3035	426.6439	419.2684	743.7809	1798.3381	1222.4504	490.5966	1364.8579	1307.6532	1017.7318	507.0010	629.2217	687.5536	1506.2145	1238.5528	509.4801	1549.1666	1481.6616	970.6992	1064.1325	1065.1089	366.3905	1487.6508	900.9606	1547.9289	1347.3355	1195.6354	1101.2579	380.7414	484.1622	1356.1490	788.8834	171.0263
901.6984	704.9177	1104.1907	1216.6972	1149.2302	1536.9727	832.2674	1043.4184	1288.5065	1273.7963	1517.3925	536.7327	1132.8283	1088.1112	302.1539	0.0000	857.2444	1484.4427	1571.3644	664.4494	358.2639	887.2114	614.3631	1701.7274	1232.2475	862.8998	740.7699	282.0018	1309.1971	458.4016	1401.8092	991.5856	686.4874	1080.0060	1215.3226	1102.8586	1052.0627	242.0124	349.3566	1376.8152	478.9259	1178.3892	525.9895	741.7958	1278.9156	441.4159	656.2012	629.8508	1524.2037	975.0185	1067.3378	609.0944	399.3620	1306.5546	1564.1065	187.0668	753.2364	432.0301	1397.9574	683.0117	1104.3704	695.2769	1427.5496	1177.5929	667.2548	1060.6159	1429.8399	766.6251	664.3613	422.1907	780.6286	1556.0723	957.2847	791.5681	1322.4802	1096.8400	720.8557	798.3489	459.4355	890.9484	1254.6414	974.6487	298.3035	1336.4797	1243.5433	777.6297	1072.3027	1049.4208	261.9637	1581.2957	1163.7066	1373.9742	1461.8105	905.1657	800.7696	374.0013	414.5455	1294.5737	661.0734	134.3019
1186.1197	1544.3215	1077.9262	1106.0289	487.1817	1619.9448	1612.5771	1071.2693	1870.2110	862.9444	2157.6886	1020.1225	1081.4250	307.2621	559.1395	857.2444	0.0000	1242.7236	2225.2843	1059.6702	555.0901	36.0555	1459.0552	1561.4993	1279.0285	1496.2620	1406.5504	1031.4480	1908.8020	510.2470	1758.0640	1727.1277	233.6172	1295.6855	1119.0286	395.3796	1009.3998	1030.1660	1071.3926	1375.9913	380.1394	337.2432	347.2478	642.9253	1182.1222	1139.5596	271.5364	1471.1152	1238.7675	1702.6606	222.4095	477.4599	1204.3762	1240.0327	1455.9413	823.7439	1568.5015	859.9360	1433.1172	1489.8393	1131.5697	1285.5326	1185.4459	350.2585	1425.2470	253.5705	1986.2150	115.1086	342.0936	748.8531	872.9794	2227.0189	1703.8809	178.3928	1499.6246	1707.0003	1553.5047	289.6084	1143.1067	489.4946	1958.0636	1717.6030	1052.2970	1939.1364	1913.4566	1372.0787	1157.6601	1198.6426	888.6130	1357.4049	439.0683	1878.0674	1191.1381	1717.2586	1644.5364	842.8197	856.1145	1523.8153	1136.3318	729.7924
807.7586	1808.3487	424.7364	290.6303	836.6122	601.3327	1682.6589	501.5376	1461.5940	403.7140	1757.8197	1084.2085	388.4765	1490.4026	1380.8001	1484.4427	1242.7236	0.0000	1833.1459	972.5024	1478.6470	1223.7753	1773.5400	332.6409	457.4407	1352.3794	2225.2123	1385.5501	1515.8143	1097.8133	1050.6174	1655.5567	1391.0518	704.1200	301.3851	925.0195	452.1969	1434.2245	1833.0576	388.8162	1259.5396	1409.0128	1197.1136	765.0993	263.6001	1338.2623	1411.5020	1766.8916	75.5844	1624.7009	1187.4174	960.4884	1520.5262	289.4564	274.6143	1611.6389	1743.8443	1085.0622	455.0703	2115.1229	469.5061	1220.9259	60.0333	1132.6981	2136.2315	1099.2306	1493.1336	1175.9201	1016.5520	1063.7504	717.5047	1867.3931	1664.3041	1401.0175	680.0529	1415.4476	1788.9128	1512.7911	1941.9827	766.3765	1739.6508	1665.0868	1782.7386	1540.4064	1644.5504	1248.7121	541.2476	620.0081	1705.7037	114.7258	927.6319	1340.9224	61.3514	1833.0644	1898.0142	1756.5401	1100.9787	763.0813	1058.7313	1452.4631
1141.2703	1044.0694	1494.0084	1602.9180	2212.0922	1333.3375	795.8800	1432.2639	384.6102	1988.8502	75.9605	1205.3298	1524.7485	2523.1195	1807.3021	1571.3644	2225.2843	1833.1459	0.0000	1177.6778	1903.8133	2239.6451	1119.3016	1751.7996	1379.6594	734.6033	1916.9502	1293.9525	334.2828	1719.0654	813.3542	603.0755	2156.2164	1155.8430	1583.5116	2233.8758	1521.6708	1329.3547	1724.9707	1453.7297	1899.2083	2556.5792	1900.2181	1662.6716	1587.7912	1141.7399	2139.4322	1094.1234	1908.5400	610.7119	2362.9710	1759.3504	1187.5117	1546.8798	1656.1670	1744.0287	928.4207	1367.7573	1398.3179	1591.0616	1422.0619	942.1189	1817.0933	2416.0002	1722.8584	2308.1776	345.1377	2110.3564	1893.6404	1477.9773	1445.6172	58.7963	645.2317	2248.6036	1162.6521	519.0183	1005.7699	2298.5728	1796.6739	1911.2114	337.0178	626.0176	1677.7536	305.1885	327.8323	854.1721	1348.0182	1264.2413	1783.3959	1838.8806	2283.2663	497.2776	1866.9087	825.0388	1023.2155	1915.4960	1373.4548	1075.6807	1091.8058	1686.0074
239.7269	836.7999	548.3357	681.8776	1052.7911	882.8771	740.0027	472.4881	812.2192	930.1882	1107.1210	133.6899	584.2337	1364.0649	752.9475	664.4494	1059.6702	972.5024	1177.6778	0.0000	867.9090	1070.6302	801.4144	1110.1140	610.8560	480.2635	1355.9664	457.6505	853.0346	572.6474	764.6829	768.9298	1029.1919	420.1928	672.0268	1063.9370	525.0000	514.2188	989.6873	757.6708	777.2960	1384.5613	760.1066	493.0416	721.3723	371.6517	1021.1684	794.4161	1032.1909	739.0183	1185.8790	585.3999	558.5705	727.2647	970.9068	843.3321	779.9487	256.1582	763.7761	1180.1669	516.4000	284.9649	926.3050	1239.2393	1228.5902	1130.5631	926.6353	944.7566	721.1193	342.5843	310.8504	1185.8541	762.7090	1109.1461	660.1856	659.9098	818.9969	1178.9232	1099.0223	744.2177	946.8516	769.6941	932.9394	883.4484	883.0838	351.0000	460.4085	412.2730	925.8445	1044.2437	1116.4676	823.4865	971.8174	885.8589	928.7481	1027.2575	271.0000	630.1571	101.0000	709.4787
1078.7052	1060.9072	1164.4956	1249.9700	947.7241	1666.0930	1187.1857	1121.6653	1596.1059	1185.4484	1845.6720	766.6453	1184.7806	744.0329	116.1551	358.2639	555.0901	1478.6470	1903.8133	867.9090	0.0000	589.4107	969.0702	1746.5122	1332.3397	1177.6778	865.6033	613.3596	1622.8278	385.9495	1632.5912	1338.8671	348.0833	1240.8288	1254.5318	879.3179	1100.7420	587.1771	516.3497	1465.2020	237.9937	849.0748	305.7385	717.6684	1322.1377	762.0768	313.0447	985.7003	1502.0120	1320.2492	776.7889	518.6261	754.5575	1364.0440	1616.9385	271.7517	1111.4684	612.1479	1502.0652	935.9252	1187.4363	987.1317	1418.7942	900.5087	870.8180	791.6142	1731.7462	492.0620	494.6039	535.4120	856.4450	1892.7779	1306.7077	451.7842	1480.5705	1409.8316	1078.2031	443.1907	591.9358	762.8434	1596.8400	1323.4368	498.2309	1651.4917	1576.9467	1075.1860	1177.5916	1180.1225	333.7933	1587.1336	936.6675	1657.3931	1442.8739	1263.4128	1154.7056	308.6098	598.2282	1472.2663	901.1798	226.2786
1190.6452	1571.1757	1070.4284	1094.3089	456.6158	1611.9606	1635.2446	1066.3217	1882.1958	840.2244	2171.5340	1035.2053	1072.7330	304.4240	590.5294	887.2114	36.0555	1223.7753	2239.6451	1070.6302	589.4107	0.0000	1486.5430	1544.6178	1272.2838	1512.3505	1442.2385	1055.9171	1921.4643	528.8667	1760.7388	1747.0232	269.6312	1296.0035	1107.7965	363.5891	1002.2155	1056.0616	1105.7604	1366.2752	408.9230	318.1525	372.3399	642.9316	1170.1235	1161.0099	307.5841	1498.2496	1217.9758	1722.2268	187.4513	486.1481	1229.8724	1228.7526	1441.0527	857.3086	1593.4343	876.5672	1424.4581	1523.4740	1125.7220	1301.3539	1166.9764	314.4408	1459.9017	217.8302	1996.6096	131.8256	350.1428	765.3712	874.9314	2242.2446	1724.4298	210.8364	1496.4445	1720.9678	1579.7560	320.0953	1178.1940	477.1509	1975.6237	1737.9171	1086.0778	1951.8325	1929.4538	1387.3500	1154.0316	1197.2585	923.0975	1338.3482	405.6217	1886.5400	1171.3693	1741.6776	1671.7057	878.4446	873.3751	1522.6441	1149.2824	760.8055
999.5089	94.1116	1349.7292	1483.0084	1677.2704	1606.2755	326.0751	1273.8634	956.9206	1684.9252	1085.4575	693.2128	1385.5461	1701.8860	914.7267	614.3631	1459.0552	1773.5400	1119.3016	801.4144	969.0702	1486.5430	0.0000	1896.8780	1394.1133	598.7203	803.2745	454.5910	953.0944	994.3088	1275.5222	522.0958	1300.3265	1163.0155	1473.4127	1650.2876	1323.6351	437.3603	629.7174	1536.8390	1079.2757	1787.4185	1115.4107	1164.8197	1522.2276	439.4201	1270.4936	25.1794	1831.8704	522.4222	1659.0467	1117.7880	278.0000	1524.8544	1759.4672	730.2821	191.2302	745.1094	1528.8077	498.2580	1315.7051	593.3296	1726.2816	1758.8067	614.3427	1640.1585	1100.3290	1359.8382	1213.5774	825.0218	1078.5198	1087.3753	478.2050	1405.2366	1365.8302	776.9891	122.1188	1411.6179	685.9191	1381.6385	782.2896	497.2907	591.8488	971.9424	815.0006	614.7861	1254.6765	1193.9858	734.8041	1845.1477	1710.7791	1109.6436	1770.8326	323.0000	186.5315	864.5166	734.9136	1303.2210	721.3127	748.6154
897.3962	1916.4877	597.7165	496.7293	1168.8088	421.6835	1751.5048	659.8257	1407.9989	736.2099	1679.5440	1237.5080	570.5436	1818.0347	1641.3778	1701.7274	1561.4993	332.6409	1751.7996	1110.1140	1746.5122	1544.6178	1896.8780	0.0000	502.8578	1398.6422	2436.0772	1558.0452	1461.6296	1360.6381	939.0000	1687.4081	1695.1711	742.5396	493.4015	1256.2902	653.4707	1611.6855	2050.0073	361.4194	1540.7511	1740.2095	1482.2203	1030.1209	426.6626	1480.8065	1712.6132	1886.2290	369.2438	1657.7626	1517.2060	1236.9285	1668.2476	395.2581	139.5170	1847.6499	1834.9193	1278.2871	384.2981	2288.2939	602.4566	1311.6562	383.0117	1465.0833	2327.3257	1429.1263	1406.7928	1487.6055	1311.0805	1281.6743	921.7033	1794.0036	1704.4794	1713.5437	606.9811	1406.5739	1891.4685	1823.5539	2160.6224	1076.5617	1720.1282	1701.4935	1996.5202	1481.7456	1617.9159	1317.2395	650.0562	703.3633	1940.7681	228.5695	1260.0766	1255.7026	392.5939	1901.0852	1996.6662	2006.3053	1295.4335	694.1016	1178.0195	1690.1127
394.8189	1415.0594	203.0394	243.7417	1015.8051	344.0363	1259.5956	215.1279	1005.0995	662.6953	1304.0161	741.0479	208.9067	1572.0865	1219.7528	1232.2475	1279.0285	457.4407	1379.6594	610.8560	1332.3397	1272.2838	1394.1133	502.8578	0.0000	914.6289	1954.6217	1064.6300	1059.2247	954.1708	622.6757	1213.0260	1356.6197	253.6710	223.1435	1078.4549	270.2480	1119.7375	1575.5735	147.1394	1156.7281	1531.9690	1108.6483	655.3694	209.9738	979.6989	1365.2875	1383.6510	531.8994	1182.5248	1303.6027	862.0963	1167.2755	168.1814	365.5311	1392.0230	1336.5123	800.9919	169.8146	1791.0011	150.1200	811.3051	437.5386	1294.3048	1836.2769	1222.0147	1043.0590	1182.4077	969.0253	824.2845	475.9884	1412.3063	1225.4664	1400.0807	261.7250	960.0333	1390.8505	1500.0030	1686.3182	802.5540	1283.6234	1224.5497	1520.4253	1084.2435	1187.6304	823.0152	160.0156	200.6440	1482.6898	486.1214	1106.0764	892.2135	487.5162	1410.0699	1496.9977	1562.4586	818.4681	329.0973	675.3991	1239.3454
